"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"CAMDEN COUNTY TECHNICAL SCHOOL","New Jersey","3402670","CAMDEN COUNTY","34007","34","2","343 BERLIN CROSS KEYS RD","SICKLERVILLE","NJ ","08081","0566","343 BERLIN CROSS KEYS ROAD","SICKLERVILLE","NJ ","08081","0566","8567677000","1-Local school district","39.759600","-74.977100","070700","9th Grade","12th Grade","New Jersey","2201"
"CAMDEN'S PRIDE CHARTER SCHOOL","New Jersey","3400721","CAMDEN COUNTY","34007","34","1","879 BEIDEMAN AVE","CAMDEN","NJ ","08105","","879 BEIDEMAN AVE","CAMDEN","NJ ","08105","","8563651000","7-Charter school agency","39.957200","-75.085500","806024","Kindergarten","4th Grade","New Jersey","241"
"CAMDEN'S PROMISE CHARTR SCHOOL","New Jersey","3400017","CAMDEN COUNTY","34007","34","1","879 BEIDEMAN AVE","CAMDEN","NJ ","08105","","879 BEIDEMAN AVE","CAMDEN","NJ ","08105","","8563651000","7-Charter school agency","39.957200","-75.085500","806215","5th Grade","8th Grade","New Jersey","450"
"CAPE MAY CITY BOARD OF EDUCATION","New Jersey","3402700","CAPE MAY COUNTY","34009","34","1","921 LAFAYETTE ST","CAPE MAY","NJ ","08204","1646","921 LAFAYETTE STREET","CAPE MAY","NJ ","08204","1646","6098848485","1-Local school district","38.938600","-74.918400","090710","Prekindergarten","6th Grade","New Jersey","159"
"CAPE MAY COUNTY SPECIAL SERVICES SCHOOL DISTRICT","New Jersey","3402740","CAPE MAY COUNTY","34009","34","2","148 CREST HAVEN RD","CAPE MAY COURT HOUSE","NJ ","08210","1696","4 MOORE ROAD","CAPE MAY COURT HOUSE","NJ ","08210","1696","6094652720","1-Local school district","39.101500","-74.799200","090715","1st Grade","12th Grade","New Jersey","252"
"CAPE MAY COUNTY TECHNICAL HIGH SCHOOL DISTRICT","New Jersey","3402730","CAPE MAY COUNTY","34009","34","1","188 CREST HAVEN RD","CAPE MAY COURT HOUSE","NJ ","08210","1651","188 CREST HAVEN ROAD","CAPE MAY COURT HOUSE","NJ ","08210","1651","6094652161","1-Local school district","39.106000","-74.795600","090720","9th Grade","12th Grade","New Jersey","618"
"CAPE MAY POINT","New Jersey","3402760","CAPE MAY COUNTY","34009","34","0","921 LAFAYETTE ST","CAPE MAY POINT","NJ ","08212","0820","PO BOX 143","CAPE MAY POINT","NJ ","08212","0820","6093902119","1-Local school district","38.935700","-74.967000","090730","†","†","New Jersey","†"
"CARLSTADT PUBLIC SCHOOL","New Jersey","3402790","BERGEN COUNTY","34003","34","1","550 WASHINGTON ST","CARLSTADT","NJ ","07072","1137","550 WASHINGTON STREET","CARLSTADT","NJ ","07072","1137","2016723000","1-Local school district","40.844300","-74.095400","030740","Prekindergarten","8th Grade","New Jersey","594"
"CARLSTADT-EAST RUTHERFORD REGIONAL HIGH SCHOOL","New Jersey","3402800","BERGEN COUNTY","34003","34","1","120 PATERSON AVE","EAST RUTHERFORD","NJ ","07073","1390","120 PATERSON AVE","EAST RUTHERFORD","NJ ","07073","1390","2019353007","1-Local school district","40.832000","-74.093200","030745","9th Grade","12th Grade","New Jersey","498"
"CARTERET PUBLIC SCHOOLS","New Jersey","3402820","MIDDLESEX COUNTY","34023","34","5","599 ROOSEVELT AVE","CARTERET","NJ ","07008","2912","599 ROOSEVELT AVENUE","CARTERET","NJ ","07008","2912","7325418960","1-Local school district","40.583700","-74.218700","230750","Prekindergarten","12th Grade","New Jersey","3751"
"CEDAR GROVE TOWNSHIP SCHOOL DISTRICT","New Jersey","3402850","ESSEX COUNTY","34013","34","4","520 POMPTON AVE","CEDAR GROVE","NJ ","07009","1147","520 POMPTON AVE","CEDAR GROVE","NJ ","07009","1147","9732391550","1-Local school district","40.851100","-74.229300","130760","Prekindergarten","12th Grade","New Jersey","1665"
"CENTRAL JERSEY ARTS CHARTER SCHOOL","New Jersey","3400075","UNION COUNTY","34039","34","1","1225 SOUTH AVE","PLAINFIELD","NJ ","07062","","1225 SOUTH AVE","PLAINFIELD","NJ ","07062","","9087530030","7-Charter school agency","40.630700","-74.399700","806217","Kindergarten","8th Grade","New Jersey","387"
"CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL","New Jersey","3400090","SOMERSET COUNTY","34035","34","1","17 SCHOOLHOUSE RD","SOMERSET","NJ ","08873","","17 SCHOOLHOUSE RD","SOMERSET","NJ ","08873","","7323029991","7-Charter school agency","40.530600","-74.545100","806018","6th Grade","12th Grade","New Jersey","306"
"CENTRAL REGIONAL SCHOOL DISTRICT","New Jersey","3402910","OCEAN COUNTY","34029","34","2","509 FOREST HILLS PARKWAY","BAYVILLE","NJ ","08721","2799","509 FOREST HILLS PARKWAY","BAYVILLE","NJ ","08721","2799","7322691100","1-Local school district","39.893000","-74.203500","290770","7th Grade","12th Grade","New Jersey","1941"
"CHARTER~TECH HIGH SCHOOL FOR THE PERFORMING ARTS","New Jersey","3400019","ATLANTIC COUNTY","34001","34","1","413 NEW RD","SOMERS POINT","NJ ","08244","","413 NEW RD.","SOMERS POINT","NJ ","08244","","6099267694","7-Charter school agency","39.327100","-74.599500","807410","9th Grade","12th Grade","New Jersey","332"
"CHERRY HILL PUBLIC SCHOOLS","New Jersey","3403000","CAMDEN COUNTY","34007","34","19","45 RANOLDO TERRACE","CHERRY HILL","NJ ","08034","0391","45 RANOLDO TERRACE","CHERRY HILL","NJ ","08034","0391","8564295600","1-Local school district","39.913500","-74.992500","070800","Prekindergarten","12th Grade","New Jersey","11266"
"CHESILHURST","New Jersey","3403030","CAMDEN COUNTY","34007","34","0","511 EDWARDS AVE","CHESILHURST","NJ ","08089","1115","511 EDWARDS AVENUE","CHESILHURST","NJ ","08089","1115","8567675451","1-Local school district","39.728300","-74.888300","070810","Prekindergarten","12th Grade","New Jersey","†"
"CHESTER SCHOOL DISTRICT","New Jersey","3403060","MORRIS COUNTY","34027","34","3","50 NORTH RD","CHESTER","NJ ","07930","2920","50 NORTH ROAD","CHESTER","NJ ","07930","2920","9088797373","1-Local school district","40.789600","-74.674200","270820","Prekindergarten","8th Grade","New Jersey","1194"
"CHESTERFIELD TOWNSHIP SCHOOL DISTRICT","New Jersey","3403090","BURLINGTON COUNTY","34005","34","1","30 SADDLE WAY","CHESTERFIELD","NJ ","08515","","30 SADDLE WAY","CHESTERFIELD","NJ ","08515","","6092986900","1-Local school district","40.137400","-74.657600","050830","Prekindergarten","6th Grade","New Jersey","689"
"CINNAMINSON TOWNSHIP PUBLIC SCHOOLS","New Jersey","3403120","BURLINGTON COUNTY","34005","34","4","2195 RIVERTON RD","CINNAMINSON","NJ ","08077","3729","2195 RIVERTON ROAD","CINNAMINSON","NJ ","08077","3729","8568297600","1-Local school district","39.991900","-74.990500","050840","Prekindergarten","12th Grade","New Jersey","2354"
"CITY INVINCIBLE CHARTER SCHOOL","New Jersey","3400761","CAMDEN COUNTY","34007","34","1","836 SOUTH 4TH ST","CAMDEN","NJ ","08103","","832 S. 4TH ST.","CAMDEN","NJ ","08103","","8563429500","7-Charter school agency","39.935400","-75.122500","806088","Kindergarten","6th Grade","New Jersey","293"
"CITY OF VINELAND BOARD OF EDUCATION","New Jersey","3416800","CUMBERLAND COUNTY","34011","34","17","625 EAST PLUM ST","VINELAND","NJ ","08360","3796","625 E PLUM ST","VINELAND","NJ ","08360","3796","8567946700","1-Local school district","39.488100","-75.022300","115390","Prekindergarten","12th Grade","New Jersey","9975"
"CLARK TOWNSHIP PUBLIC SCHOOLS","New Jersey","3403150","UNION COUNTY","34039","34","4","365 WESTFIELD AVE","CLARK","NJ ","07066","2499","365 WESTFIELD AVE","CLARK","NJ ","07066","2499","7325749600","1-Local school district","40.622800","-74.314200","390850","Prekindergarten","12th Grade","New Jersey","2333"
"CLASSICAL ACADEMY CHARTER SCHOOL OF CLIFTON","New Jersey","3400052","PASSAIC COUNTY","34031","34","1","20 VALLEY RD","CLIFTON","NJ ","07013","","20 VALLEY ROAD","CLIFTON","NJ ","07013","","9732787707","7-Charter school agency","40.897500","-74.173000","806230","6th Grade","8th Grade","New Jersey","98"
"CLAYTON PUBLIC SCHOOLS","New Jersey","3403180","GLOUCESTER COUNTY","34015","34","3","350 EAST CLINTON ST","CLAYTON","NJ ","08312","1712","350 E. CLINTON STREET","CLAYTON","NJ ","08312","1712","8568818700","1-Local school district","39.664400","-75.083800","150860","Prekindergarten","12th Grade","New Jersey","1407"
"CLEARVIEW REGIONAL HIGH SCHOOL DISTRICT","New Jersey","3403210","GLOUCESTER COUNTY","34015","34","2","420 CEDAR RD","MULLICA HILL","NJ ","08062","9436","420 CEDAR ROAD","MULLICA HILL","NJ ","08062","9436","8562232760","1-Local school district","39.748800","-75.209400","150870","7th Grade","12th Grade","New Jersey","2490"
"CLEMENTON ELEMENTARY SCHOOL","New Jersey","3403240","CAMDEN COUNTY","34007","34","1","4 AUDUBON AVE","CLEMENTON","NJ ","08021","4499","4 AUDUBON AVENUE","CLEMENTON","NJ ","08021","4499","8567832300","1-Local school district","39.801000","-74.989700","070880","Prekindergarten","12th Grade","New Jersey","457"
"CLIFFSIDE PARK SCHOOL DISTRICT","New Jersey","3403270","BERGEN COUNTY","34003","34","5","525 PALISADES AVE","CLIFFSIDE PARK","NJ ","07010","2914","525 PALISADES AVENUE","CLIFFSIDE PARK","NJ ","07010","2914","2013132300","1-Local school district","40.821400","-73.988500","030890","Prekindergarten","12th Grade","New Jersey","2902"
"CLIFTON PUBLIC SCHOOLS","New Jersey","3403300","PASSAIC COUNTY","34031","34","17","745 CLIFTON AVE","CLIFTON","NJ ","07013","2209","745 CLIFTON AVENUE","CLIFTON","NJ ","07013","2209","9734702300","1-Local school district","40.868700","-74.155600","310900","Kindergarten","12th Grade","New Jersey","10853"
"CLINTON TOWNSHIP","New Jersey","3403360","HUNTERDON COUNTY","34019","34","4","128 COKESBURY RD","LEBANON","NJ ","08833","","128 COKESBURY ROAD","LEBANON","NJ ","08833","","9082367235","1-Local school district","40.653400","-74.827800","190920","Prekindergarten","8th Grade","New Jersey","1550"
"CLINTON-GLEN GARDNER BOARD OF EDUCATION","New Jersey","3403330","HUNTERDON COUNTY","34019","34","1","10 SCHOOL ST","CLINTON","NJ ","08809","1354","10 SCHOOL STREET","CLINTON","NJ ","08809","1354","9087358512","1-Local school district","40.635500","-74.907300","190910","Prekindergarten","8th Grade","New Jersey","479"
"CLOSTER PUBLIC SCHOOLS","New Jersey","3403390","BERGEN COUNTY","34003","34","2","340 HOMANS AVE","CLOSTER","NJ ","07624","2907","340 HOMANS AVENUE","CLOSTER","NJ ","07624","2907","2017683001","1-Local school district","40.966700","-73.950300","030930","Prekindergarten","8th Grade","New Jersey","1118"
"COLLINGSWOOD PUBLIC SCHOOLS","New Jersey","3403420","CAMDEN COUNTY","34007","34","7","200 LEES AVE","COLLINGSWOOD","NJ ","08108","3106","200 LEES AVENUE","COLLINGSWOOD","NJ ","08108","3106","8569625700","1-Local school district","39.913000","-75.067100","070940","Prekindergarten","12th Grade","New Jersey","1875"
"COLTS NECK TOWNSHIP SCHOOL DISTRICT","New Jersey","3403450","MONMOUTH COUNTY","34025","34","3","70 CONOVER RD","COLTS NECK","NJ ","07722","1250","70 CONOVER ROAD","COLTS NECK","NJ ","07722","1250","7329460055","1-Local school district","40.317400","-74.192900","250945","Prekindergarten","8th Grade","New Jersey","998"
"COMMERCIAL TOWNSHIP SCHOOL DISTRICT","New Jersey","3403480","CUMBERLAND COUNTY","34011","34","2","1308 NORTH AVE","PORT NORRIS","NJ ","08349","9801","1308 NORTH AVENUE","PORT NORRIS","NJ ","08349","9801","8567850362","1-Local school district","39.281800","-75.023300","110950","Prekindergarten","12th Grade","New Jersey","588"
"COMMUNITY CHARTER SCHOOL OF PATERSON","New Jersey","3400718","PASSAIC COUNTY","34031","34","1","75 SPRUCE ST","PATERSON","NJ ","07501","1720","75 SPRUCE ST","PATERSON","NJ ","07501","1720","9734132057","7-Charter school agency","40.911300","-74.177700","806021","Kindergarten","6th Grade","New Jersey","702"
"COMPASS ACADEMY CHARTER SCHOOL","New Jersey","3400766","CUMBERLAND COUNTY","34011","34","1","2384 EAST LANDIS AVE","VINELAND","NJ ","08361","","2384 E LANDIS AVE","VINELAND","NJ ","08361","","8567266044","7-Charter school agency","39.485000","-74.981300","806089","Kindergarten","2nd Grade","New Jersey","103"
"CORBIN CITY BOARD OF EDUCATION","New Jersey","3403510","CAPE MAY COUNTY","34009","34","0","501 ATLANTIC AVE","OCEAN CITY","NJ ","08226","3891","501 ATLANTIC AVE SUITE 1","OCEAN CITY","NJ ","08226","3891","6093991290","1-Local school district","39.279700","-74.567600","010960","†","†","New Jersey","†"
"CRANBURY TOWNSHIP BOARD OF EDUCATION","New Jersey","3403540","MIDDLESEX COUNTY","34023","34","1","23 NORTH MAIN ST","CRANBURY","NJ ","08512","3257","23 NORTH MAIN STREET","CRANBURY","NJ ","08512","3257","6093951700","1-Local school district","40.310100","-74.517000","230970","Prekindergarten","12th Grade","New Jersey","546"
"CRANFORD PUBLIC SCHOOL DISTRICT","New Jersey","3403570","UNION COUNTY","34039","34","7","132 THOMAS ST","CRANFORD","NJ ","07016","3134","132 THOMAS STREET","CRANFORD","NJ ","07016","3134","9082729100","1-Local school district","40.652400","-74.295900","390980","Prekindergarten","12th Grade","New Jersey","3847"
"CRESSKILL PUBLIC SCHOOL DISTRICT","New Jersey","3403600","BERGEN COUNTY","34003","34","4","1 LINCOLN DR","CRESSKILL","NJ ","07626","","1 LINCOLN DRIVE","CRESSKILL","NJ ","07626","","2012277791","1-Local school district","40.945000","-73.964100","030990","Prekindergarten","12th Grade","New Jersey","1755"
"CUMBERLAND COUNTY BOARD OF VOCATIONAL EDUCATION","New Jersey","3403610","CUMBERLAND COUNTY","34011","34","1","601 BRIDGETON AVE","BRIDGETON","NJ ","08302","0038","601 BRIDGETON AVENUE","BRIDGETON","NJ ","08302","0038","8564519000","1-Local school district","39.458900","-75.160000","110995","9th Grade","12th Grade","New Jersey","44"
"CUMBERLAND REGIONAL SCHOOL DISTRICT","New Jersey","3403620","CUMBERLAND COUNTY","34011","34","1","90 SILVER LAKE RD","BRIDGETON","NJ ","08302","5115","90 SILVER LAKE ROAD","BRIDGETON","NJ ","08302","5115","8564519400","1-Local school district","39.474200","-75.223600","110997","9th Grade","12th Grade","New Jersey","1333"
"D.U.E. SEASON CHARTER SCHOOL","New Jersey","3400081","CAMDEN COUNTY","34007","34","1","1000 ATLANTIC AVE","CAMDEN","NJ ","08104","","1000 ATLANTIC AVENUE","CAMDEN","NJ ","08104","","8562250511","7-Charter school agency","39.928400","-75.108100","806325","Kindergarten","8th Grade","New Jersey","551"
"DEAL BORO","New Jersey","3403630","MONMOUTH COUNTY","34025","34","1","201 ROSELD AVE","DEAL","NJ ","07723","1098","201 ROSELD AVE","DEAL","NJ ","07723","1098","7325310480","1-Local school district","40.247700","-74.005700","251000","Kindergarten","8th Grade","New Jersey","155"
"DEERFIELD TOWNSHIP SCHOOL DISTRICT","New Jersey","3403660","CUMBERLAND COUNTY","34011","34","1","419 MORTON AVE","ROSENHAYN","NJ ","08352","0375","PO BOX 375","ROSENHAYN","NJ ","08352","0375","8564516610","1-Local school district","39.478100","-75.131200","111020","Prekindergarten","8th Grade","New Jersey","340"
"DELANCO TOWNSHIP SCHOOLS","New Jersey","3403690","BURLINGTON COUNTY","34005","34","2","1301 BURLINGTON AVE","DELANCO","NJ ","08075","4645","1301 BURLINGTON AVENUE","DELANCO","NJ ","08075","4645","8564611905","1-Local school district","40.052300","-74.946900","051030","Prekindergarten","12th Grade","New Jersey","390"
"DELAWARE TOWNSHIP SCHOOL","New Jersey","3403720","HUNTERDON COUNTY","34019","34","1","501 ROSEMONT RINGOES RD","SERGEANTSVILLE","NJ ","08557","","501 ROSEMONT RINGOES ROAD","SERGEANTSVILLE","NJ ","08557","","6093973179","1-Local school district","40.446200","-74.936000","191040","Prekindergarten","8th Grade","New Jersey","409"
"DELAWARE VALLEY REGIONAL HIGH SCHOOL DISTRICT","New Jersey","3403750","HUNTERDON COUNTY","34019","34","1","19 SENATOR STOUT RD","FRENCHTOWN","NJ ","08825","0188","19 SENATOR STOUT ROAD","FRENCHTOWN","NJ ","08825","0188","9089962727","1-Local school district","40.561500","-75.011100","191050","9th Grade","12th Grade","New Jersey","952"
"DELRAN TOWNSHIP SCHOOL DISTRICT","New Jersey","3403780","BURLINGTON COUNTY","34005","34","4","52 HARTFORD RD","DELRAN","NJ ","08075","1895","52 HARTFORD ROAD","DELRAN","NJ ","08075","1895","8564616800","1-Local school district","40.014800","-74.940900","051060","Prekindergarten","12th Grade","New Jersey","2950"
"DELSEA REGIONAL HIGH SCHOOL DISTRICT","New Jersey","3415450","GLOUCESTER COUNTY","34015","34","2","242 FRIES MILL RD","FRANKLINVILLE","NJ ","08322","9139","P.O. BOX 405","FRANKLINVILLE","NJ ","08322","9139","8566940100","1-Local school district","39.608900","-75.062900","154940","7th Grade","12th Grade","New Jersey","1774"
"DEMAREST SCHOOL DISTRICT","New Jersey","3403810","BERGEN COUNTY","34003","34","3","568 PIERMONT RD","DEMAREST","NJ ","07627","1617","568 PIERMONT ROAD","DEMAREST","NJ ","07627","1617","2017686060","1-Local school district","40.958900","-73.959700","031070","Kindergarten","8th Grade","New Jersey","685"
"DENNIS TOWNSHIP","New Jersey","3403840","CAPE MAY COUNTY","34009","34","2","601 HAGAN RD","CAPE MAY COURT HOUSE","NJ ","08210","","601 HAGAN ROAD","CAPE MAY COURT HOUSE","NJ ","08210","","6098612821","1-Local school district","39.170700","-74.795500","091080","Prekindergarten","12th Grade","New Jersey","582"
"DENVILLE TOWNSHIP BOARD OF EDUCATION","New Jersey","3403870","MORRIS COUNTY","34027","34","3","400 MORRIS AVE","DENVILLE","NJ ","07834","9609","400 MORRIS AVE","DENVILLE","NJ ","07834","9609","9739836530","1-Local school district","40.909300","-74.499700","271090","Prekindergarten","8th Grade","New Jersey","1722"
"DEPTFORD TOWNSHIP PUBLIC SCHOOL DISTRICT","New Jersey","3403900","GLOUCESTER COUNTY","34015","34","9","2022 GOOD INTENT RD","DEPTFORD","NJ ","08096","4333","2022 GOOD INTENT ROAD","DEPTFORD","NJ ","08096","4333","8562322700","1-Local school district","39.808400","-75.092400","151100","Prekindergarten","12th Grade","New Jersey","4366"
"DISCOVERY CHARTER SCHOOL","New Jersey","3400020","ESSEX COUNTY","34013","34","1","230 HALSEY ST","NEWARK","NJ ","07102","","230 HALSEY ST.","NEWARK","NJ ","07102","","9736230222","7-Charter school agency","40.734300","-74.174500","806320","4th Grade","8th Grade","New Jersey","79"
"DOVER PUBLIC SCHOOL DISTRICT","New Jersey","3403930","MORRIS COUNTY","34027","34","5","100 GRACE ST","DOVER","NJ ","07801","2644","100 GRACE STREET","DOVER","NJ ","07801","2644","9739892000","1-Local school district","40.897300","-74.562600","271110","Prekindergarten","12th Grade","New Jersey","3077"
"DOWNE TOWNSHIP SCHOOL DISTRICT","New Jersey","3403960","CUMBERLAND COUNTY","34011","34","1","220 MAIN ST","NEWPORT","NJ ","08345","9711","220 MAIN STREET","NEWPORT","NJ ","08345","9711","8564474673","1-Local school district","39.297400","-75.166100","111120","Prekindergarten","8th Grade","New Jersey","194"
"DR LENA EDWARDS ACADEMIC CHARTER SCHOOL","New Jersey","3400756","HUDSON COUNTY","34017","34","1","509 BRAMHALL AVE","JERSEY CITY","NJ ","07304","","509 BRAMHALL AVE.","JERSEY CITY","NJ ","07304","","2014335300","7-Charter school agency","40.714100","-74.072800","806064","Kindergarten","8th Grade","New Jersey","369"
"DUMONT BOARD OF EDUCATION","New Jersey","3403990","BERGEN COUNTY","34003","34","5","25 DEPEW ST","DUMONT","NJ ","07628","3601","25 DEPEW STREET","DUMONT","NJ ","07628","3601","2013873070","1-Local school district","40.937200","-73.987700","031130","Prekindergarten","12th Grade","New Jersey","2601"
"DUNELLEN PUBLIC SCHOOL DISTRICT","New Jersey","3404020","MIDDLESEX COUNTY","34023","34","3","400 HIGH ST","DUNELLEN","NJ ","08812","1236","400 HIGH STREET","DUNELLEN","NJ ","08812","1236","7329683226","1-Local school district","40.582900","-74.467000","231140","Prekindergarten","12th Grade","New Jersey","1136"
"EAGLESWOOD TOWNSHIP SCHOOL DISTRICT","New Jersey","3404050","OCEAN COUNTY","34029","34","1","511 ROUTE 9","WEST CREEK","NJ ","08092","0355","511 ROUTE 9","WEST CREEK","NJ ","08092","0355","6095973663","1-Local school district","39.658000","-74.288900","291150","Prekindergarten","6th Grade","New Jersey","141"
