"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"SOUTHEASTERN SCHOOL CORP","Indiana","1810680","CASS COUNTY","18017","18","3","6422 EAST SR 218","WALTON","IN ","46994","0320","6422 E SR 218","WALTON","IN ","46994","0320","5746262525","1-Local school district","40.663800","-86.249600","0815","Kindergarten","12th Grade","Indiana","1483"
"SOUTHERN HANCOCK CO COM SCH CORP","Indiana","1810710","HANCOCK COUNTY","18059","18","5","4711 SOUTH 500 WEST","NEW PALESTINE","IN ","46163","0508","PO BOX 508","NEW PALESTINE","IN ","46163","0508","3178614463","1-Local school district","39.715800","-85.895200","3115","Prekindergarten","12th Grade","Indiana","3283"
"SOUTHERN IN EDUCATION CENTER","Indiana","1800050","DUBOIS COUNTY","18037","18","0","1102 TREE LN DR","JASPER","IN ","47546","8157","1102 TREE LANE DR","JASPER","IN ","47546","8157","8124826641","4-Regional education services agency","38.371500","-86.902700","9520","†","†","Indiana","†"
"SOUTHERN WELLS COM SCHOOLS","Indiana","1810770","WELLS COUNTY","18179","18","2","9120 SOUTH 300 WEST","PONETO","IN ","46781","9713","9120 S 300 W","PONETO","IN ","46781","9713","7657285537","1-Local school district","40.610200","-85.279700","8425","Kindergarten","12th Grade","Indiana","854"
"SOUTHSIDE SP SRVS OF MARION CO","Indiana","1800105","MARION COUNTY","18097","18","1","5391 SOUTH SHELBY ST","INDIANAPOLIS","IN ","46227","4214","5391 S SHELBY ST","INDIANAPOLIS","IN ","46227","4214","3177891650","4-Regional education services agency","39.688400","-86.138700","5390","Kindergarten","12th Grade","Indiana","102"
"SOUTHWEST DUBOIS CO SCH CORP","Indiana","1810870","DUBOIS COUNTY","18037","18","4","113 NORTH JACKSON ST","HUNTINGBURG","IN ","47542","0398","113 N JACKSON ST","HUNTINGBURG","IN ","47542","0398","8126833971","1-Local school district","38.291700","-86.953700","2110","Kindergarten","12th Grade","Indiana","1754"
"SOUTHWEST PARKE COM SCH CORP","Indiana","1810900","PARKE COUNTY","18121","18","3","4851 SOUTH COXVILLE RD","MONTEZUMA","IN ","47862","9717","4851 S COXVILLE RD","MONTEZUMA","IN ","47862","9717","7655692073","1-Local school district","39.698100","-87.324700","6260","Kindergarten","12th Grade","Indiana","989"
"SOUTHWEST SCHOOL CORP","Indiana","1810860","SULLIVAN COUNTY","18153","18","4","110 NORTH MAIN ST","SULLIVAN","IN ","47882","1509","110 N MAIN ST","SULLIVAN","IN ","47882","1509","8122686311","1-Local school district","39.096800","-87.407000","7715","Prekindergarten","12th Grade","Indiana","1769"
"SOUTHWESTERN CON SCH SHELBY CO","Indiana","1810830","SHELBY COUNTY","18145","18","2","3406 WEST 600 SOUTH","SHELBYVILLE","IN ","46176","9632","3406 W 600 S","SHELBYVILLE","IN ","46176","9632","3177295746","1-Local school district","39.441100","-85.845700","7360","Kindergarten","12th Grade","Indiana","616"
"SOUTHWESTERN-JEFFERSON CO CON","Indiana","1810800","JEFFERSON COUNTY","18077","18","3","239 SOUTH MAIN CROSS ST","HANOVER","IN ","47243","9309","239 S MAIN CROSS ST","HANOVER","IN ","47243","9309","8128666255","1-Local school district","38.708000","-85.474900","4000","Prekindergarten","12th Grade","Indiana","1338"
"SPECIAL SERVICES - JOHNSON CO","Indiana","1805240","JOHNSON COUNTY","18081","18","0","500 EARLYWOOD DR","FRANKLIN","IN ","46131","9710","500 EARLYWOOD DR","FRANKLIN","IN ","46131","9710","3177368495","4-Regional education services agency","39.520600","-86.071700","4135","Kindergarten","12th Grade","Indiana","0"
"SPENCER-OWEN COMMUNITY SCHOOLS","Indiana","1810950","OWEN COUNTY","18119","18","6","205 EAST HILLSIDE","SPENCER","IN ","47460","1099","205 E HILLSIDE","SPENCER","IN ","47460","1099","8128292233","1-Local school district","39.289700","-86.759500","6195","Prekindergarten","12th Grade","Indiana","2727"
"SPRINGS VALLEY COM SCHOOL CORP","Indiana","1810980","ORANGE COUNTY","18117","18","2","498 SOUTH LARRY BIRD BLVD","FRENCH LICK","IN ","47432","1060","498 S LARRY BIRD BLVD","FRENCH LICK","IN ","47432","1060","8129364474","1-Local school district","38.548900","-86.617200","6160","Kindergarten","12th Grade","Indiana","917"
"SUNMAN-DEARBORN COM SCH CORP","Indiana","1811190","DEARBORN COUNTY","18029","18","6","1 TROJAN PLACE","ST LEON","IN ","47012","0410","1 TROJAN PLACE STE B","ST LEON","IN ","47012","0410","8126232291","1-Local school district","39.279200","-84.974200","1560","Prekindergarten","12th Grade","Indiana","4020"
"SWITZERLAND COUNTY SCHOOL CORP","Indiana","1811220","SWITZERLAND COUNTY","18155","18","4","1040 WEST MAIN ST","VEVAY","IN ","47043","1141","1040 W MAIN ST","VEVAY","IN ","47043","1141","8124272611","1-Local school district","38.740000","-85.083400","7775","Kindergarten","12th Grade","Indiana","1502"
"TAYLOR COMMUNITY SCHOOL CORP","Indiana","1811250","HOWARD COUNTY","18067","18","4","3750 EAST CR 300 SOUTH","KOKOMO","IN ","46902","9509","3750 E CR 300 S","KOKOMO","IN ","46902","9509","7654533035","1-Local school district","40.434300","-86.055800","3460","Prekindergarten","12th Grade","Indiana","1278"
"TELL CITY-TROY TWP SCHOOL CORP","Indiana","1811260","PERRY COUNTY","18123","18","2","837 17TH ST","TELL CITY","IN ","47586","1698","837 17TH ST","TELL CITY","IN ","47586","1698","8125473300","1-Local school district","37.952800","-86.758000","6350","Kindergarten","12th Grade","Indiana","1496"
"THE BLOOMINGTON PROJECT SCHOOL","Indiana","1800083","MONROE COUNTY","18105","18","1","349 SOUTH WALNUT ST","BLOOMINGTON","IN ","47401","","349 S WALNUT ST","BLOOMINGTON","IN ","47401","","8125580041","7-Charter school agency","39.163700","-86.533600","9835","Kindergarten","8th Grade","Indiana","267"
"THE EXCEL CENTER - ANDERSON","Indiana","1800116","MADISON COUNTY","18095","18","1","630 NICHOL AVE","ANDERSON","IN ","46016","","630 NICHOL AVE","ANDERSON","IN ","46016","","8889599062","7-Charter school agency","40.104900","-85.687600","9750","9th Grade","12th Grade","Indiana","356"
"THE EXCEL CENTER - KOKOMO","Indiana","1800135","HOWARD COUNTY","18067","18","1","101 WEST SUPERIOR ST","KOKOMO","IN ","46901","","101 W SUPERIOR ST","KOKOMO","IN ","46901","","3175244501","7-Charter school agency","40.485100","-86.131800","9355","9th Grade","11th Grade","Indiana","326"
"THE EXCEL CENTER - LAFAYETTE","Indiana","1800142","TIPPECANOE COUNTY","18157","18","1","615 NORTH 18TH ST 2ND FLOOR","LAFAYETTE","IN ","47904","","615 N 18TH ST 2ND FLOOR","LAFAYETTE","IN ","47904","","3175244501","7-Charter school agency","40.423200","-86.877300","9345","9th Grade","12th Grade","Indiana","329"
"THE EXCEL CENTER - RICHMOND","Indiana","1800134","WAYNE COUNTY","18177","18","1","1215 SOUTH 'J' ST","RICHMOND","IN ","47374","","1635 W MICHIGAN ST","INDIANAPOLIS","IN ","46222","","3175244501","7-Charter school agency","39.832100","-84.889100","9305","9th Grade","12th Grade","Indiana","322"
"THE EXCEL CENTER-LAFAYETTE SQUARE","Indiana","1800138","MARION COUNTY","18097","18","1","1635 WEST MICHIGAN DR","INDIANAPOLIS","IN ","46222","","1635 W MICHIGAN DR","INDIANAPOLIS","IN ","46222","","3175244501","7-Charter school agency","39.773800","-86.191300","9335","9th Grade","12th Grade","Indiana","327"
"THE PERFORMING ARTS CONSERVATORY","Indiana","1800117","MARION COUNTY","18097","18","0","5856 EAST 71ST ST","INDIANAPOLIS","IN ","46220","","5856 E 71ST ST STE E #159","INDIANAPOLIS","IN ","46220","","3174173625","7-Charter school agency","39.863300","-86.117500","9775","†","†","Indiana","†"
"THEA BOWMAN LEADERSHIP ACADEMY","Indiana","1800025","LAKE COUNTY","18089","18","1","975 WEST 6TH AVE","GARY","IN ","46402","","975 W 6TH AVE","GARY","IN ","46402","","2198834826","7-Charter school agency","41.599200","-87.349100","9460","Kindergarten","12th Grade","Indiana","1450"
"TIMOTHY L JOHNSON ACADEMY","Indiana","1800013","ALLEN COUNTY","18003","18","1","4615 WERLING DR","FORT WAYNE","IN ","46806","","4615 WERLING DR","FORT WAYNE","IN ","46806","","2604418727","7-Charter school agency","41.039300","-85.105900","9350","Kindergarten","8th Grade","Indiana","303"
"TINDLEY COLLEGIATE ACADEMY","Indiana","1800139","MARION COUNTY","18097","18","1","4020 MEADOWS PARKWAY","INDIANAPOLIS","IN ","46205","","4020 MEADOWS PARKWAY","INDIANAPOLIS","IN ","46205","","3177777740","7-Charter school agency","39.831700","-86.115300","9940","6th Grade","8th Grade","Indiana","308"
"TINDLEY PREPARATORY ACADEMY","Indiana","1800128","MARION COUNTY","18097","18","1","4010 SHERMAN DR","INDIANAPOLIS","IN ","46205","","4010 SHERMAN DR","INDIANAPOLIS","IN ","46205","","3177776290","7-Charter school agency","39.714300","-86.101600","9745","6th Grade","8th Grade","Indiana","279"
"TINDLEY RENAISSANCE ACADEMY","Indiana","1800141","MARION COUNTY","18097","18","1","4010 SHERMAN DR","INDIANAPOLIS","IN ","46205","","4010 SHERMAN DR","INDIANAPOLIS","IN ","46205","","3177777290","7-Charter school agency","39.714300","-86.101600","9945","Kindergarten","3rd Grade","Indiana","279"
"TIPPECANOE SCHOOL CORP","Indiana","1811340","TIPPECANOE COUNTY","18157","18","19","21 ELSTON RD","LAFAYETTE","IN ","47909","2899","21 ELSTON RD","LAFAYETTE","IN ","47909","2899","7654742481","1-Local school district","40.392500","-86.903400","7865","Kindergarten","12th Grade","Indiana","12259"
"TIPPECANOE VALLEY SCHOOL CORP","Indiana","1811370","KOSCIUSKO COUNTY","18085","18","4","8343 SOUTH SR 19","AKRON","IN ","46910","","8343 S SR 19","AKRON","IN ","46910","","5743537741","1-Local school district","41.111200","-86.038800","4445","Kindergarten","12th Grade","Indiana","1994"
"TIPTON COMMUNITY SCHOOL CORP","Indiana","1811400","TIPTON COUNTY","18159","18","3","1051 SOUTH MAIN ST","TIPTON","IN ","46072","1698","1051 S MAIN ST","TIPTON","IN ","46072","1698","7656752147","1-Local school district","40.270600","-86.041100","7945","Prekindergarten","12th Grade","Indiana","1732"
"TRI-CENTRAL COMMUNITY SCHOOLS","Indiana","1808040","TIPTON COUNTY","18159","18","2","4774 NORTH 200 WEST","SHARPSVILLE","IN ","46068","9457","4774 N 200 W","SHARPSVILLE","IN ","46068","9457","7659632585","1-Local school district","40.372900","-86.051100","7935","Prekindergarten","12th Grade","Indiana","856"
"TRI-COUNTY SCHOOL CORP","Indiana","1811430","WHITE COUNTY","18181","18","3","105 NORTH 2ND ST","WOLCOTT","IN ","47995","8314","105 N 2ND ST","WOLCOTT","IN ","47995","8314","2192792418","1-Local school district","40.758700","-87.042700","8535","Kindergarten","12th Grade","Indiana","758"
"TRI-CREEK SCHOOL CORPORATION","Indiana","1811460","LAKE COUNTY","18089","18","5","195 WEST OAKLEY AVE","LOWELL","IN ","46356","2206","195 W OAKLEY AVE","LOWELL","IN ","46356","2206","2196966661","1-Local school district","41.288500","-87.425800","4645","Kindergarten","12th Grade","Indiana","3454"
"TRI-TOWNSHIP CONS SCHOOL CORP","Indiana","1800107","LAPORTE COUNTY","18091","18","2","309 SCHOOL DR","WANATAH","IN ","46390","0249","PO BOX 249","WANATAH","IN ","46390","0249","2197542709","2-Local school district component of supervisory union","41.426600","-86.893600","4915","Kindergarten","12th Grade","Indiana","361"
"TRITON SCHOOL CORPORATION","Indiana","1811490","MARSHALL COUNTY","18099","18","2","100 TRITON DR","BOURBON","IN ","46504","1801","100 TRITON DR","BOURBON","IN ","46504","1801","5743422255","1-Local school district","41.299400","-86.110000","5495","Kindergarten","12th Grade","Indiana","964"
"TURKEY RUN COMMUNITY SCH CORP","Indiana","1811550","PARKE COUNTY","18121","18","0","1497 EAST SR 47","MARSHALL","IN ","47859","9762","1497 E SR 47","MARSHALL","IN ","47859","9762","7655972750","1-Local school district","39.877900","-87.213900","6310","Prekindergarten","12th Grade","Indiana","†"
"TWIN LAKES SCHOOL CORP","Indiana","1811580","WHITE COUNTY","18181","18","5","565 SOUTH MAIN ST","MONTICELLO","IN ","47960","2446","565 S MAIN ST","MONTICELLO","IN ","47960","2446","5745837211","1-Local school district","40.738500","-86.761800","8565","Prekindergarten","12th Grade","Indiana","2449"
"TWIN RIVERS CAREER & TECH ED AREA","Indiana","1811600","KNOX COUNTY","18083","18","1","20 NORTH THIRD ST","VINCENNES","IN ","47591","3294","PO BOX 1266","VINCENNES","IN ","47591","3294","8128820801","4-Regional education services agency","38.679300","-87.531400","1425","9th Grade","12th Grade","Indiana","0"
"UNION CO/CLG CORNER JOINT SCH DIST","Indiana","1811610","UNION COUNTY","18161","18","4","107 SOUTH LAYMAN ST","LIBERTY","IN ","47353","1203","107 S LAYMAN ST","LIBERTY","IN ","47353","1203","7654587471","1-Local school district","39.633700","-84.921700","7950","Kindergarten","12th Grade","Indiana","1469"
"UNION SCHOOL CORPORATION","Indiana","1811730","RANDOLPH COUNTY","18135","18","2","8707 WEST US HWY 36","MODOC","IN ","47358","9801","8707 W US HWY 36 PO BOX 148","MODOC","IN ","47358","9801","7658535464","1-Local school district","40.048000","-85.135700","6795","Kindergarten","12th Grade","Indiana","371"
"UNION TOWNSHIP SCHOOL CORP","Indiana","1811700","PORTER COUNTY","18127","18","4","599 WEST 300 NORTH","VALPARAISO","IN ","46385","9212","599 W 300 N SUITE A","VALPARAISO","IN ","46385","9212","2197592531","1-Local school district","41.478400","-87.181400","6530","Kindergarten","12th Grade","Indiana","1534"
"UNION-NORTH UNITED SCHOOL CORP","Indiana","1811910","ST. JOSEPH COUNTY","18141","18","2","22601 TYLER RD","LAKEVILLE","IN ","46536","9733","22601 TYLER RD","LAKEVILLE","IN ","46536","9733","5747848141","1-Local school district","41.477200","-86.294900","7215","Kindergarten","12th Grade","Indiana","1142"
"UNIVERSITY HEIGHTS PREPARATORY ACD","Indiana","1800031","MARION COUNTY","18097","18","1","3919 MADISON AVE","INDIANAPOLIS","IN ","46227","","3919 MADISON AVE STE 100","INDIANAPOLIS","IN ","46227","","3175361028","7-Charter school agency","39.709100","-86.141500","9480","7th Grade","12th Grade","Indiana","230"
"VALPARAISO COMMUNITY SCHOOLS","Indiana","1811970","PORTER COUNTY","18127","18","12","3801 NORTH CAMPBELL ST","VALPARAISO","IN ","46385","","3801 N CAMPBELL ST","VALPARAISO","IN ","46385","","2195313000","1-Local school district","41.503200","-87.066000","6560","Kindergarten","12th Grade","Indiana","6403"
"VERITAS ACADEMY","Indiana","1800015","ST. JOSEPH COUNTY","18141","18","1","530 EAST IRELAND RD BLDG B","SOUTH BEND","IN ","46614","0028","530 E IRELAND RD BLDG B","SOUTH BEND","IN ","46614","0028","5742873230","7-Charter school agency","41.628300","-86.243100","9360","Kindergarten","8th Grade","Indiana","121"
"VIGO COUNTY SCHOOL CORP","Indiana","1812090","VIGO COUNTY","18167","18","28","686 WABASH AVE","TERRE HAUTE","IN ","47807","0703","PO BOX 3703","TERRE HAUTE","IN ","47803","0703","8124624216","1-Local school district","39.466500","-87.407700","8030","Prekindergarten","12th Grade","Indiana","15573"
"VINCENNES COMMUNITY SCH CORP","Indiana","1812120","KNOX COUNTY","18083","18","6","1712 SOUTH QUAIL RUN RD","VINCENNES","IN ","47591","1267","1712 S QUAIL RUN RD","VINCENNES","IN ","47591","1267","8128824844","1-Local school district","38.649200","-87.493800","4335","Kindergarten","12th Grade","Indiana","2678"
"WA-NEE COMMUNITY SCHOOLS","Indiana","1812240","ELKHART COUNTY","18039","18","5","1300 NORTH MAIN ST","NAPPANEE","IN ","46550","1015","1300 N MAIN ST","NAPPANEE","IN ","46550","1015","5747733131","1-Local school district","41.452800","-86.001400","2285","Kindergarten","12th Grade","Indiana","3029"
"WABASH CITY SCHOOLS","Indiana","1812150","WABASH COUNTY","18169","18","4","1101 COLERAIN ST  744","WABASH","IN ","46992","0744","1101 COLERAIN ST  PO BOX 744","WABASH","IN ","46992","0744","2605632151","1-Local school district","40.807700","-85.835400","8060","Prekindergarten","12th Grade","Indiana","1472"
"WABASH VALLEY EDUCATION CENTER","Indiana","1800090","TIPPECANOE COUNTY","18157","18","0","3061 BENTON ST","WEST LAFAYETTE","IN ","47906","1129","3061 BENTON ST","WEST LAFAYETTE","IN ","47906","1129","7654631589","4-Regional education services agency","40.462300","-86.906100","9550","†","†","Indiana","†"
"WARRICK COUNTY SCHOOL CORP","Indiana","1812390","WARRICK COUNTY","18173","18","17","300 EAST GUM","BOONVILLE","IN ","47601","0809","PO BOX 809","BOONVILLE","IN ","47601","0809","8128970400","1-Local school district","38.051900","-87.271300","8130","Prekindergarten","12th Grade","Indiana","9992"
"WARSAW COMMUNITY SCHOOLS","Indiana","1812420","KOSCIUSKO COUNTY","18085","18","11","1 ADMINISTRATION DR","WARSAW","IN ","46580","0288","1 ADMINISTRATION DR","WARSAW","IN ","46580","0288","5743715098","1-Local school district","41.225400","-85.861900","4415","Kindergarten","12th Grade","Indiana","7106"
"WASHINGTON COM SCHOOLS","Indiana","1812450","DAVIESS COUNTY","18027","18","6","301 EAST SOUTH ST","WASHINGTON","IN ","47501","3294","301 E SOUTH ST","WASHINGTON","IN ","47501","3294","8122545536","1-Local school district","38.656100","-87.172300","1405","Kindergarten","12th Grade","Indiana","2574"
"WAWASEE COMMUNITY SCHOOL CORP","Indiana","1805550","KOSCIUSKO COUNTY","18085","18","5","1 WARRIOR PATH BLDG 2","SYRACUSE","IN ","46567","9170","1 WARRIOR PATH - BLDG 2","SYRACUSE","IN ","46567","9170","5744573188","1-Local school district","41.417800","-85.755900","4345","Kindergarten","12th Grade","Indiana","3086"
"WES-DEL COMMUNITY SCHOOLS","Indiana","1804500","DELAWARE COUNTY","18035","18","2","10290 NORTH CR 600 WEST","GASTON","IN ","47342","9729","10290 N CR 600 W","GASTON","IN ","47342","9729","7653584006","1-Local school district","40.281900","-85.500800","1885","Kindergarten","12th Grade","Indiana","850"
"WEST CENTRAL EDUCATION SERVICE CTR","Indiana","1800020","PUTNAM COUNTY","18133","18","0","522 ANDERSON ST","GREENCASTLE","IN ","46135","0021","PO BOX 21","GREENCASTLE","IN ","46135","0021","7656532727","4-Regional education services agency","39.640100","-86.855000","9500","†","†","Indiana","†"
"WEST CENTRAL SCHOOL CORP","Indiana","1809360","PULASKI COUNTY","18131","18","3","117 EAST MONTGOMERY ST","FRANCESVILLE","IN ","47946","0578","PO BOX 578","FRANCESVILLE","IN ","47946","0578","2195679161","1-Local school district","40.985000","-86.881200","6630","Kindergarten","12th Grade","Indiana","856"
"WEST CLARK COMMUNITY SCHOOLS","Indiana","1809370","CLARK COUNTY","18019","18","8","601 RENZ AVE","SELLERSBURG","IN ","47172","1398","601 RENZ AVE","SELLERSBURG","IN ","47172","1398","8122463375","1-Local school district","38.408600","-85.754000","0940","Prekindergarten","12th Grade","Indiana","4755"
"WEST GARY LIGHTHOUSE CHARTER","Indiana","1800063","LAKE COUNTY","18089","18","0","725 CLARK RD","GARY","IN ","46408","","725 CLARK RD","GARY","IN ","46408","","2199779583","7-Charter school agency","41.597300","-87.393800","9585","Kindergarten","11th Grade","Indiana","†"
"WEST LAFAYETTE COM SCHOOL CORP","Indiana","1812870","TIPPECANOE COUNTY","18157","18","3","1130 NORTH SALISBURY","WEST LAFAYETTE","IN ","47906","2447","1130 N SALISBURY","WEST LAFAYETTE","IN ","47906","2447","7657461602","1-Local school district","40.436700","-86.906000","7875","Kindergarten","12th Grade","Indiana","2247"
"WEST NOBLE SCHOOL CORPORATION","Indiana","1812900","NOBLE COUNTY","18113","18","4","5050 NORTH US 33","LIGONIER","IN ","46767","9606","5050 N US 33","LIGONIER","IN ","46767","9606","2608943191","1-Local school district","41.425400","-85.584100","6065","Prekindergarten","12th Grade","Indiana","2480"
"WEST WASHINGTON SCHOOL CORP","Indiana","1812930","WASHINGTON COUNTY","18175","18","2","9699 WEST MT TABOR RD","CAMPBELLSBURG","IN ","47108","9454","9699 W MT TABOR RD","CAMPBELLSBURG","IN ","47108","9454","8127554872","1-Local school district","38.593900","-86.265300","8220","Kindergarten","12th Grade","Indiana","843"
"WESTERN BOONE CO COM SCH DIST","Indiana","1812990","BOONE COUNTY","18011","18","3","1201 NORTH SR 75","THORNTOWN","IN ","46071","9229","1201 N SR 75","THORNTOWN","IN ","46071","9229","7654826333","1-Local school district","40.057300","-86.619700","0615","Prekindergarten","12th Grade","Indiana","1766"
"WESTERN SCHOOL CORP","Indiana","1804470","HOWARD COUNTY","18067","18","4","2600 SOUTH 600 WEST","RUSSIAVILLE","IN ","46979","0247","2600 S 600 W","RUSSIAVILLE","IN ","46979","0247","7658835576","1-Local school district","40.438800","-86.241900","3490","Kindergarten","12th Grade","Indiana","2651"
"WESTERN WAYNE SCHOOLS","Indiana","1813050","WAYNE COUNTY","18177","18","3","519 QUEEN ST  217","PERSHING","IN ","47370","9999","PO BOX 217","PERSHING","IN ","47370","9999","7654785375","1-Local school district","39.814700","-85.137500","8355","Prekindergarten","12th Grade","Indiana","1032"
"WESTFIELD-WASHINGTON SCHOOLS","Indiana","1813080","HAMILTON COUNTY","18057","18","9","322 WEST MAIN ST","WESTFIELD","IN ","46074","9384","322 W MAIN ST","WESTFIELD","IN ","46074","9384","3178678000","1-Local school district","40.043100","-86.132200","3030","Prekindergarten","12th Grade","Indiana","6759"
"WESTVIEW SCHOOL CORPORATION","Indiana","1813110","LAGRANGE COUNTY","18087","18","5","1545 SOUTH 600 WEST","TOPEKA","IN ","46571","9741","1545 S 600 W","TOPEKA","IN ","46571","9741","2607684404","1-Local school district","41.617700","-85.540800","4525","Kindergarten","12th Grade","Indiana","2347"
"WHITE RIVER VALLEY SCH DIST","Indiana","1800008","GREENE COUNTY","18055","18","3","5644 WEST STATE RD 54","SWITZ CITY","IN ","47465","0147","PO BOX 1470","SWITZ CITY","IN ","47465","0147","8126591424","1-Local school district","39.034600","-87.046700","2980","Kindergarten","12th Grade","Indiana","811"
"WHITING SCHOOL CITY","Indiana","1813200","LAKE COUNTY","18089","18","3","1500 CENTER ST","WHITING","IN ","46394","1751","1500 CENTER ST","WHITING","IN ","46394","1751","2196590656","1-Local school district","41.681900","-87.492100","4760","Prekindergarten","12th Grade","Indiana","1159"
"WHITKO COMMUNITY SCHOOL CORP","Indiana","1813230","KOSCIUSKO COUNTY","18085","18","4","432 SOUTH FIRST ST","PIERCETON","IN ","46562","0114","PO BOX 114","PIERCETON","IN ","46562","0114","5745942658","1-Local school district","41.194400","-85.705300","4455","Prekindergarten","12th Grade","Indiana","1625"
"WHITLEY CO CONS SCHOOLS","Indiana","1802280","WHITLEY COUNTY","18183","18","6","107 NORTH WALNUT ST","COLUMBIA CITY","IN ","46725","2021","107 N WALNUT ST","COLUMBIA CITY","IN ","46725","2021","2602445771","1-Local school district","41.158100","-85.492900","8665","Prekindergarten","12th Grade","Indiana","3607"
"WILSON EDUCATION CTR CORP","Indiana","1800080","CLARK COUNTY","18019","18","0","2101 GRACE AVE","CHARLESTOWN","IN ","47111","9400","PO BOX 217","CHARLESTOWN","IN ","47111","9400","8122568000","4-Regional education services agency","38.441500","-85.657400","9540","†","†","Indiana","†"
"XAVIER SCHOOL OF EXCELLENCE","Indiana","1800087","ST. JOSEPH COUNTY","18141","18","1","3423 SOUTH MICHIGAN ST","SOUTH BEND","IN ","46619","","850 W JACKSON BLVD STE 850","CHICAGO","IN ","60607","","5742316600","7-Charter school agency","41.638800","-86.250000","9845","Kindergarten","8th Grade","Indiana","322"
"YORKTOWN COMMUNITY SCHOOLS","Indiana","1807230","DELAWARE COUNTY","18035","18","4","2311 SOUTH BROADWAY ST","YORKTOWN","IN ","47396","1399","2311 S BROADWAY ST","YORKTOWN","IN ","47396","1399","7657592720","1-Local school district","40.172100","-85.493300","1910","Kindergarten","12th Grade","Indiana","2403"
"ZIONSVILLE COMMUNITY SCHOOLS","Indiana","1802830","BOONE COUNTY","18011","18","8","900 MULBERRY ST","ZIONSVILLE","IN ","46077","","900 MULBERRY ST","ZIONSVILLE","IN ","46077","","3178732858","1-Local school district","39.961700","-86.270600","0630","Prekindergarten","12th Grade","Indiana","6266"
